#gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
UBR4	5449.37084	-0.041005167	0.018632313	-2.200755604	0.02775333	0.033718692
TNRC18	2061.095259	-0.063758968	0.028982009	-2.199949951	0.027810446	0.03378558
YAP1	1.112783813	-0.493640264	0.224422794	-2.199599496	0.027835323	0.033813296
MIR1244-2	86.78362479	-0.10544919	0.04796197	-2.198600057	0.027906373	0.033894581
PRG3	2.557671141	-0.748459118	0.340423922	-2.198609057	0.027905732	0.033894581
XLOC_004197	375.8313914	-0.817596649	0.37209024	-2.197307434	0.027998497	0.034003954
FAM117A	177.4335781	-0.200272884	0.09115937	-2.196953353	0.028023778	0.034032136
ASIP	2.334904454	0.277399773	0.126292731	2.1964825	0.028057426	0.034070474
FYN	569.7584294	-0.159889856	0.072831277	-2.195346059	0.028138783	0.034166736
ZAN	43.71217743	0.439719565	0.200315286	2.195137341	0.028153747	0.034182374
XLOC_005714	1.807170662	0.61122547	0.278651874	2.193509273	0.028270707	0.034321836
POMZP3	77.15170586	0.187087614	0.085381668	2.191191837	0.028437913	0.034522274
DHX8	1342.468095	0.027775045	0.01269391	2.188060581	0.02866519	0.034795601
CCNO	0.419075743	0.564367516	0.258014208	2.187350531	0.028716944	0.034855843
LMAN2	2364.647188	-0.032813776	0.015005659	-2.186760003	0.028760049	0.034905577
CAPS	30.89104028	0.544145003	0.24890716	2.186136399	0.028805628	0.034955719
IDE	888.9569708	0.053308641	0.024384816	2.186140794	0.028805306	0.034955719
NMRK1	436.0991573	0.098683421	0.045156934	2.185343678	0.028863657	0.035023545
PARVA	7.281698263	-0.259461666	0.118761288	-2.184732673	0.028908453	0.035073012
LOC100131825	67.34608327	0.648677655	0.296914436	2.184729258	0.028908704	0.035073012
C6orf47	54.2180465	-0.177102987	0.081131248	-2.182919541	0.029041736	0.035231804
COPE	1604.771949	0.035459806	0.016252896	2.181753121	0.029127758	0.035333546
ESPN	0.597871983	0.575494536	0.263793985	2.181605985	0.029138625	0.035344113
TMUB2	1089.508713	-0.051338833	0.023553384	-2.179679702	0.029281212	0.035514438
NCAPG2	238.4823099	0.183732769	0.084356604	2.178048421	0.029402432	0.035658796
XLOC_008365	2.565931652	0.317139574	0.145609152	2.178019508	0.029404584	0.035658796
ALDH3A2	966.3080975	0.105500835	0.048473272	2.176474386	0.029519807	0.035795222
IGF2BP2	918.5384224	-0.08627451	0.039639971	-2.176452387	0.02952145	0.035795222
LINC00861	2.471803026	0.409887422	0.188343646	2.176274224	0.029534762	0.035808714
GTF2E1	777.901543	-0.054353947	0.024977378	-2.176127003	0.029545765	0.035819406
XLOC_002111	8.578182578	0.528065459	0.24269321	2.175855924	0.029566035	0.035841329
CSTB	12628.84967	0.104990994	0.048338489	2.171995756	0.029855983	0.036190141
PDCD1LG2	6770.758581	0.120355273	0.05541884	2.171739292	0.029875333	0.036210918
SSR4	1046.686876	-0.045194984	0.020811681	-2.171616247	0.02988462	0.036219497
TNNT1	10.40677431	0.356522665	0.164207261	2.171174796	0.029917962	0.036257225
HOMEZ	538.0261564	-0.055185177	0.025439151	-2.169301056	0.030059835	0.036426467
XLOC_004987	402.3947225	-0.081275101	0.037482494	-2.168348254	0.0301322	0.036511459
TWSG1	1848.717732	0.103683616	0.047846912	2.166986557	0.030235879	0.03663438
ARHGEF28	4.625664358	0.619747081	0.286095598	2.166223759	0.030294092	0.0367022
CCDC88C	106.5099182	-0.282288136	0.130335411	-2.165859099	0.030321956	0.036733242
CD9	727.5934357	0.166590229	0.076942535	2.165125304	0.030378091	0.036798527
XLOC_001079	0.693438985	-0.531205069	0.24541972	-2.164475898	0.030427844	0.036856072
INPP4B	124.7156869	-0.357015772	0.164974874	-2.164061491	0.03045963	0.036891847
LINC00894	12.22350313	0.153714924	0.071047096	2.16356379	0.030497843	0.0369354
CYP3A4	20.4294642	0.327248286	0.151270074	2.163337905	0.0305152	0.03695369
FTL	273266.8206	-0.085997535	0.039764471	-2.162672664	0.030566365	0.037012917
HOXA-AS4	15.68733798	0.30166506	0.139512052	2.16228673	0.030596082	0.037046164
PTPRD	23.24558593	0.325677889	0.15077105	2.160082389	0.030766292	0.0372481
LINC00221	10.64965054	-0.176172667	0.081558851	-2.160068036	0.030767403	0.0372481
PIK3CD	974.0656447	-0.113638494	0.052672186	-2.157466849	0.030969307	0.037489763
KLK7	46.19203312	0.425039044	0.197056699	2.156937799	0.031010511	0.03753687
WHSC1L1	1123.218733	-0.040565231	0.018809857	-2.1565943	0.031037289	0.03756651
TM2D1	321.3798204	-0.046988949	0.021789254	-2.156519366	0.031043133	0.037570809
RNASEH2C	147.9845024	0.076286449	0.035376397	2.156422224	0.031050711	0.037577206
EXO1	57.77525804	0.262747151	0.121852758	2.156267577	0.031062777	0.037589034
IRAK2	2352.015842	0.196598223	0.091210055	2.155444639	0.031127056	0.037664037
GAL3ST4	38.35537979	-0.29365323	0.136345599	-2.153741901	0.031260418	0.037822614
ASS1	8.505648839	-0.239991965	0.11144986	-2.153362646	0.031290189	0.03785584
BC033949	34.09392489	-0.122076133	0.056695665	-2.153182852	0.031304311	0.03787013
EPHX1	2760.308181	-0.133388805	0.061950878	-2.153138244	0.031307815	0.037871575
PLD3	8554.711507	-0.157035445	0.072940373	-2.152929022	0.031324257	0.037888668
XLOC_009319	4.823373869	0.237069733	0.110127099	2.15269208	0.031342886	0.037908404
LOC399744	70.43824774	-0.089344327	0.04157392	-2.149047446	0.031630639	0.03825361
XLOC_009024	0.557557431	-1.122377672	0.523483352	-2.144056098	0.032028392	0.038731789
HOXA7	3.991859728	0.384518992	0.179406526	2.143283199	0.032090365	0.03880387
COL14A1	546.5874793	0.323630857	0.151015774	2.143026835	0.032110944	0.03882589
ZNF467	119.9715311	-0.151964534	0.070939864	-2.142159936	0.032180614	0.03890726
XLOC_004718	1.099735791	-0.718703086	0.335699094	-2.140914582	0.032280927	0.039025662
CCNB2	96.52538219	0.226434363	0.105771626	2.140785495	0.03229134	0.039035372
B4GALNT1	2.784552242	0.333484751	0.155811336	2.140311221	0.032329624	0.039078769
XLOC_006247	4.686467241	-0.46921856	0.219347726	-2.13915398	0.0324232	0.039188991
XLOC_008958	9.643313862	-0.162536525	0.075988088	-2.138973734	0.032437796	0.039203742
ZFP36L2	6094.01924	-0.141039325	0.065969486	-2.13794791	0.032520971	0.039301368
XLOC_001903	19.42767765	0.288002387	0.134828713	2.136061231	0.032674423	0.039483903
GSTM5	0.35411615	0.613660385	0.287503198	2.134447166	0.032806194	0.039640213
RAP2C	1553.828625	-0.051440388	0.024105561	-2.13396348	0.03284577	0.039685109
C2orf88	53.56845207	-0.264806371	0.124150413	-2.132947962	0.032928995	0.039782731
SPINK5	3.408018962	0.880352847	0.412812045	2.132575483	0.032959566	0.03981673
CENPE	152.5709656	0.179560379	0.084243202	2.131452459	0.033051885	0.039925313
DCSTAMP	336.3568629	0.304505917	0.143080049	2.128220665	0.033318792	0.04024476
HMGB2	905.5462116	0.196909874	0.092554153	2.127509884	0.033377741	0.040312992
EMC10	1473.693843	-0.045007443	0.021162404	-2.126764224	0.033439678	0.040384823
XLOC_001044	6.491165767	-0.242069158	0.113837937	-2.12643662	0.033466921	0.040414747
GLB1	2960.157275	0.06163113	0.029033537	2.122756502	0.033774262	0.040782887
SLC51B	0.664995363	0.593230259	0.279481671	2.122608816	0.033786646	0.040794836
CHEK1	140.1943535	-0.193352682	0.091154261	-2.121159009	0.033908423	0.040938858
TRPV2	5560.752987	0.04097725	0.019327302	2.120174364	0.033991343	0.041035948
XLOC_006240	0.846047601	-0.683367032	0.322405238	-2.119590351	0.034040607	0.041092395
CYP4F2	8.130437514	0.345706487	0.163229176	2.117920922	0.034181765	0.041259757
SLC35D2	551.9963011	0.047465367	0.022424047	2.116717266	0.034283851	0.041379934
DHRS3	75.32834722	-0.193663442	0.0915099	-2.116311369	0.034318334	0.041418505
NKG7	98.72335432	-0.311609076	0.147294118	-2.115556826	0.034382517	0.041492912
RLTPR	25.90935517	0.310313519	0.146702146	2.1152623	0.034407598	0.041520122
XLOC_007889	15.44949425	-0.262989238	0.124341605	-2.115054238	0.034425325	0.041538456
DNAJC30	16.48101926	0.263799337	0.124741122	2.114774448	0.034449176	0.041564175
GZMK	16.89395861	-0.494323465	0.23381163	-2.114195369	0.034498584	0.041620725
F2RL1	11.17836977	0.29944047	0.141654153	2.113884153	0.034525163	0.041649726
SCAMP4	615.2111404	0.061625855	0.029160053	2.113365635	0.034569485	0.041700125
SIRPG	26.75476796	0.428829645	0.20307553	2.111675619	0.034714282	0.041871707
XLOC_006634	1.476885033	0.371797309	0.176160754	2.110556979	0.034810409	0.041984565
SERHL	8.347684148	0.386470941	0.183186261	2.109715755	0.034882847	0.042068836
ATP11C	681.5395465	0.070798047	0.033559429	2.109632036	0.034890063	0.042074443
CCDC116	0.509456054	0.83078168	0.3941875	2.107579972	0.035067337	0.042285111
PTGES3	3994.701	0.039692143	0.018847662	2.105945229	0.03520911	0.042452941
XLOC_008767	118.6161881	0.293090568	0.139277168	2.104369096	0.035346263	0.042615177
SLIT1	24.13445603	0.137223536	0.065234449	2.103544025	0.035418241	0.042698816
IL36RN	19.99034935	-0.500074287	0.237841188	-2.102555449	0.035504648	0.042799837
ZNF510	117.9219755	0.182218833	0.086718436	2.101269823	0.035617287	0.042930445
DDIT4L	0.908336094	0.481288474	0.229047661	2.101259062	0.035618231	0.042930445
HMHB1	0.228149736	-1.585433366	0.755623231	-2.098179755	0.035889269	0.043253945
VAPA	2782.903598	0.097062225	0.046286096	2.097006104	0.035993035	0.043375815
SLC9A6	961.577191	0.038537285	0.018380891	2.09659507	0.036029436	0.04341649
ALPK2	0.353515001	0.728764971	0.34764299	2.096302797	0.036055339	0.04344451
MICU1	1198.661188	-0.071017714	0.033901719	-2.094811611	0.036187743	0.043600844
CCL18	171804.1828	0.263544415	0.125821575	2.09458842	0.036207595	0.043621557
ASB9	0.473950909	0.577978339	0.27599008	2.094199683	0.036242196	0.043660034
GSC	0.832447275	0.696149871	0.332453333	2.093977716	0.036261965	0.043680639
XLOC_007514	0.101289287	-1.230148693	0.587681679	-2.093222805	0.03632927	0.043758497
XLOC_010370	95.90615641	0.174950539	0.083593145	2.092881412	0.036359742	0.043791983
CACNB1	3.307776027	0.310468639	0.148473455	2.091071688	0.036521638	0.043983741
XLOC_002104	0.075311411	1.090705477	0.521749682	2.090476553	0.036575012	0.044044784
XLOC_007893	7.941517957	0.208526722	0.099757378	2.090338834	0.036587373	0.044056433
TMEM14A	89.12221933	0.109739108	0.052530306	2.089062817	0.036702069	0.044191297
MADD	1835.909772	0.041978196	0.020097704	2.088706092	0.036734188	0.044226721
XLOC_009315	18.07916964	0.869335387	0.416917235	2.085150996	0.037055596	0.04461041
PTPRCAP	1.039527173	0.545810891	0.261823865	2.084649126	0.037101162	0.044661984
HOXB2	20.40599167	-0.290319694	0.139387569	-2.082823429	0.037267321	0.044858711
TMCO6	43.36124254	0.119756971	0.057504602	2.082563239	0.037291053	0.044883981
XLOC_008621	23.60814613	-0.73835005	0.354761656	-2.081256634	0.037410422	0.04502435
CHRNA1	0.481110964	-0.602191942	0.289350835	-2.081182665	0.03741719	0.045029188
GLUD1P7	51.62389206	0.243352077	0.117007442	2.079799995	0.037543882	0.045178337
GGH	91.64894304	0.173223698	0.083302099	2.079463783	0.037574743	0.045212155
DDX3Y	819.5442451	0.619684919	0.298120354	2.078640093	0.037650443	0.045299916
MXRA7	119.872612	0.360917338	0.17363593	2.078586717	0.037655353	0.045302499
XLOC_003579	1125.460678	0.114433404	0.055066596	2.078091106	0.037700969	0.04535405
XLOC_004702	233.9170908	-0.061531605	0.029612448	-2.077896583	0.037718885	0.045372273
SH2D1A	49.04955174	-0.429507958	0.206769768	-2.077228032	0.037780518	0.045443077
KRT6A	0.832087324	-0.506491426	0.243974961	-2.075997566	0.037894176	0.045576442
XLOC_006632	0.341394624	-1.140909877	0.549597367	-2.075901277	0.037903083	0.04558381
METTL7A	1692.510704	-0.12369262	0.059614244	-2.074883648	0.03799732	0.045693791
RBP1	63.42201749	0.258911446	0.124814316	2.074372989	0.038044684	0.045747393
RGAG1	87.08701244	-0.239401909	0.115416188	-2.074248959	0.038056195	0.045757878
XLOC_000888	10.72890286	-0.379196966	0.182930303	-2.072904051	0.03818121	0.045904826
ACSS1	310.2519974	0.1207134	0.058240948	2.07265515	0.038204385	0.04592932
DOC2GP	0.666483955	0.494931455	0.238820928	2.072395659	0.038228558	0.04595501
RNASEH1	707.5550519	0.051351592	0.02479018	2.071448949	0.038316861	0.046057782
SYCE1L	3.310934983	0.228139698	0.110284627	2.068644595	0.03857945	0.046370021
TGOLN2	8415.175218	-0.042693972	0.020643971	-2.068108464	0.038629825	0.046427164
RNF144A	100.5546114	-0.178578612	0.086366187	-2.067691281	0.038669062	0.046470914
CYP4F22	0.219662659	0.900533623	0.435717327	2.066784051	0.038754507	0.046570184
PRRX1	6.769971443	0.395403673	0.191321891	2.066693313	0.038763062	0.046577049
PRKCQ	139.3957839	-0.275170999	0.133185311	-2.066076192	0.038821286	0.046643591
XLOC_007516	3.745973447	-0.765727601	0.370663073	-2.065831902	0.038844355	0.046667888
EFHB	10.35834972	-0.245698421	0.11898552	-2.064943884	0.03892831	0.046765325
XLOC_003467	1.418925468	0.845894125	0.410077515	2.062766417	0.039134826	0.047009971
MAATS1	0.94942393	0.859873566	0.417117155	2.061467756	0.039258437	0.047155
XLOC_003608	0.559756851	0.931087616	0.45177618	2.06094889	0.039307916	0.047210973
OGFRL1	14314.24806	0.16541533	0.080331158	2.059167764	0.03947817	0.047411984
NPW	1.366402435	-0.402272847	0.195364545	-2.059088288	0.039485782	0.047417651
EIF2S2	2121.243585	-0.041621149	0.020215756	-2.058847003	0.039508897	0.047441934
BACH2	68.30275858	-0.347801066	0.169016094	-2.057798505	0.03960948	0.047559229
XLOC_010330	0.255283871	-1.016251514	0.494273605	-2.056050545	0.039777644	0.047757647
LILRP2	9.259111715	-0.308988287	0.150439172	-2.053908452	0.039984553	0.048002548
DYNLT3	577.2585297	0.067093075	0.032703623	2.051548682	0.040213544	0.048273922
DLEU1	0.410157178	-0.678063386	0.330580543	-2.051129142	0.040254372	0.048319396
XLOC_009472	186.9184364	-0.044223032	0.021567763	-2.050422761	0.040323194	0.048398462
XCL2	6.214385162	-0.504364795	0.246222991	-2.048406581	0.040520177	0.048631333
XLOC_010103	101.6622091	-0.267059554	0.130389455	-2.048168344	0.040543507	0.04865577
PAK6	0.48687421	-0.56838524	0.277618368	-2.047361791	0.040622575	0.04874709
LBX2	67.82766873	0.088471837	0.043215213	2.047238245	0.040634698	0.048758068
KCNJ5	69.8633581	-0.270927646	0.132450028	-2.045508408	0.040804761	0.048958545
HBG2	236.2655886	-0.399984471	0.195738805	-2.043460264	0.041006897	0.049197472
FAM178B	6.031364103	0.415905412	0.203565254	2.043106101	0.041041936	0.049235906
HIST1H2AG	46.67935788	-0.138930702	0.068036299	-2.042008527	0.041150685	0.049362754
POLI	170.9710018	0.074231898	0.036362001	2.041469001	0.041204232	0.04942337
XLOC_008956	0.180572172	-1.33220988	0.652747499	-2.040926824	0.041258101	0.049484363
GDF10	7.044972083	0.473767529	0.232247976	2.039921027	0.041358192	0.049600782
SLAMF9	22.74389252	0.254558261	0.124823752	2.039341535	0.041415953	0.049664481
C11orf57	458.840786	-0.086724698	0.042526128	-2.039327372	0.041417366	0.049664481
HADHB	3055.167281	0.071887091	0.03534087	2.034106427	0.041940866	0.050288543
GDNF	7.819110603	-0.35395661	0.174067344	-2.033446373	0.042007446	0.050364691
SNTG2	9.793819143	0.380211115	0.187048816	2.032683888	0.04208447	0.050453349
SKA1	44.56186898	-0.233200998	0.114744594	-2.032348454	0.042118392	0.050490324
FGD5-AS1	2515.478921	-0.048498926	0.023880689	-2.030884735	0.042266689	0.050664392
S100P	1.755462491	-0.527067336	0.259660421	-2.029833171	0.0423735	0.050786867
UPK3B	0.44196001	0.717912917	0.353683422	2.029817829	0.04237506	0.050786867
HEXB	6292.361752	-0.130611842	0.064405819	-2.02795095	0.042565254	0.051011087
HPN	3.472086545	0.420009166	0.207144523	2.027614152	0.042599644	0.051048568
CCDC150	10.13650743	0.219187559	0.108158294	2.026544157	0.042709052	0.051175935
MED18	318.5605922	0.039983589	0.019753318	2.024145458	0.042955188	0.051467103
DMTN	49.30943524	0.282191131	0.139507499	2.022766762	0.0430972	0.051633482
TNS3	5394.137091	0.139930129	0.069204695	2.021974502	0.043178986	0.051727687
CD247	98.83853205	-0.390736283	0.193482344	-2.01949323	0.04343598	0.052031759
SYTL2	35.62651177	-1.328425467	0.658303227	-2.017953753	0.043596078	0.052219723
FLCN	43.34367516	-0.106622269	0.052837874	-2.017913671	0.043600253	0.052220908
BX647938	11.99613233	0.329986563	0.163613802	2.016862625	0.043709851	0.052348351
KLKB1	1.092768096	0.441464938	0.218916523	2.016590309	0.043738285	0.052378578
BC035377	18.04970537	-0.153850172	0.076369132	-2.014559642	0.04395081	0.052629241
RGS11	29.36721459	0.182130625	0.090468112	2.013202445	0.044093336	0.052796053
CELA2A	0.511545234	0.61365304	0.304907675	2.012586403	0.044158159	0.052869808
STAP2	30.53419125	-0.170920594	0.085033541	-2.010037355	0.044427235	0.053188084
BCL2L15	0.545141797	-0.508642726	0.253073906	-2.00985844	0.044446173	0.05320687
BC034827	0.632460674	0.439774211	0.218876012	2.009238962	0.044511798	0.053281538
RTN4	5852.922052	0.041744251	0.020792122	2.007695547	0.044675654	0.053473773
XLOC_001504	17.28999662	0.242259839	0.120711403	2.006934166	0.044756673	0.053566836
PBX1	47.47403968	0.27580672	0.137547826	2.00516961	0.044944918	0.053788208
TUBB4B	3106.743527	0.04762875	0.023755304	2.004973249	0.044965907	0.053809399
KCNK5	138.2163279	0.216350013	0.107931316	2.004515663	0.045014851	0.053864036
TBCEL	435.6690317	0.060899708	0.030395707	2.003562836	0.04511691	0.053982019
MEIG1	0.62098972	-0.449960173	0.224583285	-2.003533674	0.045120037	0.053982019
HEXIM2	53.90423064	0.080480072	0.040186916	2.002643634	0.045215553	0.054092347
LOC728730	42.2986509	0.173489501	0.086652643	2.002125906	0.045271192	0.054154957
CMTM3	1559.101716	-0.053461414	0.02670766	-2.001725861	0.045314223	0.054202477
KLRC4-KLRK1	4.570899943	0.739851034	0.370145558	1.99881106	0.045628801	0.054574776
C14orf182	38.14928581	-0.207146398	0.103651242	-1.998494124	0.045663116	0.054611834
SDSL	100.8032406	-0.109912423	0.055038318	-1.99701639	0.045823403	0.054799534
STRN3	371.5757479	-0.045710695	0.022893412	-1.996674587	0.045860544	0.054839951
FBLN7	4.255736048	0.415987363	0.208412519	1.995980691	0.045936025	0.054926203
PPP2R2B	21.66451104	0.273675888	0.137142682	1.9955559	0.045982284	0.054977505
XLOC_008008	1.852878457	0.370266147	0.185585393	1.995125489	0.046029195	0.05502958
C5orf63	3.152379994	0.26755482	0.134157185	1.994338352	0.046115091	0.05512825
NUCB2	603.0934987	-0.19144241	0.096093608	-1.992249154	0.046343727	0.055397534
KIF11	208.7839407	0.231059141	0.116025048	1.991459139	0.046430433	0.055497131
LRRN3	98.36676051	-0.362565662	0.182116547	-1.990844147	0.046498024	0.055573869
SNUPN	382.5779014	0.078695413	0.03953256	1.990648029	0.046519596	0.055595598
CD1C	6384.820713	-0.160797054	0.080782216	-1.990500665	0.046535811	0.055610922
XLOC_010345	3.015814868	0.5589447	0.280935397	1.989584461	0.046636729	0.055727458
XLOC_007489	0.531339465	-0.489200316	0.245884775	-1.989551065	0.046640411	0.055727795
BC112312	1.055622838	0.477430154	0.239979484	1.989462371	0.046650191	0.055735418
XLOC_002360	725.7757985	0.171825642	0.086421003	1.988239378	0.046785222	0.055892672
GPC5	20.94527923	0.250285292	0.125892682	1.988084517	0.046802343	0.055909052
BEND6	15.65304541	-0.235439637	0.118508238	-1.986694276	0.046956287	0.056088862
DTL	125.6414129	-0.260185611	0.131036851	-1.985591141	0.047078741	0.056231035
CD320	53.37671865	0.177194276	0.089279996	1.984703001	0.047177525	0.056344917
CENPK	54.69116293	-0.198126233	0.099907357	-1.983099534	0.047356313	0.056554326
BMS1P1	137.4526017	0.165784543	0.083613158	1.982756629	0.047394621	0.056595951
VAX2	15.07093004	-0.279152372	0.140965578	-1.980287498	0.047671233	0.056922119
XLOC_008843	36.09719699	0.566121487	0.285915866	1.980028231	0.047700357	0.056952746
MPPED2	7.464520307	0.217838588	0.110086817	1.978789044	0.047839762	0.057115032
UPK3A	0.136436254	-1.004035505	0.5076387	-1.977854535	0.047945119	0.057236647
PSD4	1467.167191	0.075715811	0.038295626	1.977139905	0.048025818	0.057328809
XLOC_009469	5.007663902	0.421508008	0.213372472	1.975456369	0.048216381	0.057552095
